article,primary_category,all_categories,confidence,processing_time,error
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0133.txt/Stoicism_Buddhism_Epicureanism_Quotes_0133.txt,Philosophy,"Philosophy, Literary Expressions, Abstract Expressions, Culture",0.95,1.9170691967010498,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a12d.md/a12d.md,Culture,"Culture, Literary Expressions, History, Research, Mythology",0.9,1.8785340785980225,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Turning-Struggles-into-Strength-Finding-Meaning-in-Adversity.transcript.txt/Turning-Struggles-into-Strength-Finding-Meaning-in-Adversity.transcript.txt,Ecology,"Ecology, Personal Reflections, Culture, Education",0.95,2.550720691680908,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a12b.md/a12b.md,Culture,"Culture, Literary Expressions, Folklore, Mythology, Research, Education",0.95,3.407039165496826,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0134.txt/Stoicism_Buddhism_Epicureanism_Quotes_0134.txt,Philosophy,"Philosophy, Personal Reflections, Abstract Expressions",0.9,1.5693464279174805,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/posts_the-brilliance-of-the-dog-mind.md,Science,"Science, Research, Culture, Education, Animal Behavior, Philosophy",0.95,2.7277090549468994,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Turning-Your-Hobby-Into-a-Safe-Haven.transcript.txt/Turning-Your-Hobby-Into-a-Safe-Haven.transcript.txt,Culture,"Culture, Social Issues, Education, Personal Reflections",0.9,1.7989511489868164,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a12c.md/a12c.md,Culture,"Culture, Folklore, History, Mythology, Social Issues, Anthropology",0.95,3.1112804412841797,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1505.txt/1505.txt,Literary Expressions,"Literary Expressions, Culture, Philosophy",0.9,2.0032122135162354,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a12e.md/a12e.md,Culture,"Culture, Research, Literary Expressions",0.9,1.7439963817596436,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a12a.md/a12a.md,Culture,"Culture, Literary Expressions, Folklore, Mythology, History, Social Issues",0.95,4.7864415645599365,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/l129a.md/l129a.md,Culture,"Culture, Literary Expressions, Folklore, History, Social Issues, Education",0.95,2.4866271018981934,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/posts_the-business-world-needs-multilevel-selection-theory.md,Business,"Business, Social Issues, Philosophy, Culture, Science, Health",0.95,2.4663679599761963,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/scintillation-always-identification-auric-substance_gpt-4o-mini.md/scintillation-always-identification-auric-substance_gpt-4o-mini.md,Philosophy,"Philosophy, Ecology, Culture, Social Issues, Education, Personal Reflections",0.95,2.691243886947632,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/l13.md/l13.md,Culture,"Culture, Literary Expressions, Folklore, Social Issues, History",0.95,2.371488571166992,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/scotts-first-law-matter-goes-wrong-probably-look-right-scotts-second-law-error_gpt-4o-mini.md/scotts-first-law-matter-goes-wrong-probably-look-right-scotts-second-law-error_gpt-4o-mini.md,Philosophy,"Philosophy, Science, Social Issues, Culture",0.9,1.9214727878570557,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Two-Monkeys-Were-Paid-Unequally-Excerpt-from-Frans-de-Waals-TED-Talk.transcript.txt/Two-Monkeys-Were-Paid-Unequally-Excerpt-from-Frans-de-Waals-TED-Talk.transcript.txt,Science,"Science, Research, Social Issues, Culture",0.9,1.9560585021972656,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/l130.md/l130.md,Culture,"Culture, Literary Expressions, History, Mythology, Education",0.9,1.9438064098358154,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/posts_the-case-for-adding-darwin-to-behavioral-economics.md,Economy,"Economy, Ecology, Science, Education, Social Issues",0.95,2.596879720687866,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a12f.md/a12f.md,Culture,"Culture, Social Issues, Folklore, Research, History, Mythology",0.95,2.2610747814178467,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1507.txt/1507.txt,Finance,"Finance, Social Issues, Education",0.8,1.7018849849700928,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0136.txt/Stoicism_Buddhism_Epicureanism_Quotes_0136.txt,Philosophy,"Philosophy, Literary Expressions, Culture",0.9,1.7099592685699463,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1506.txt/1506.txt,Finance,"Finance, Literary Expressions, Philosophy",0.9,2.5167429447174072,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/scrupulously-honest-frank-straightforward-therefore-friends_gpt-4o-mini.md/scrupulously-honest-frank-straightforward-therefore-friends_gpt-4o-mini.md,Social Issues,"Social Issues, Culture, Philosophy, Education",0.95,1.6933677196502686,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/scoundrel-stole-cork-lunch-j-d-farley_gpt-4o-mini.md/scoundrel-stole-cork-lunch-j-d-farley_gpt-4o-mini.md,Social Issues,"Social Issues, Culture, Philosophy, Personal Reflections, Education",0.9,2.225074529647827,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1508.txt/1508.txt,Philosophy,"Philosophy, Literary Expressions, Abstract Expressions",0.9,1.6603426933288574,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0135.txt/Stoicism_Buddhism_Epicureanism_Quotes_0135.txt,Health,"Health, Philosophy, Social Issues, Culture",0.9,2.8642749786376953,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/UFO-Religions-Explained.transcript.txt/UFO-Religions-Explained.transcript.txt,Culture,"Culture, Science, Religion, Social Issues, Politics, History",0.9,2.5242412090301514,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/posts_the-case-for-rescuing-tainted-words.md,Science,"Science, Health, Social Issues, Education, Culture, Philosophy",0.95,2.5797080993652344,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0137.txt/Stoicism_Buddhism_Epicureanism_Quotes_0137.txt,Philosophy,"Philosophy, Education, Personal Reflections",0.9,1.8401901721954346,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/l131.md/l131.md,Culture,"Culture, Literary Expressions, Folklore, History, Social Issues, Mythology",0.95,2.359842300415039,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/posts_the-chain-that-links-science-to-story.md,Science,"Science, Culture, Education, Philosophy, Social Issues, Research",0.95,2.2801854610443115,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a12g.md/a12g.md,Culture,"Culture, Literary Expressions, History, Folklore, Research, Social Issues",0.9,2.587568998336792,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/USAs-Van-Life-on-the-Road-Living-the-American-Dream-America-Nomad-Lifestyle-Documentary.transcript.txt/USAs-Van-Life-on-the-Road-Living-the-American-Dream-America-Nomad-Lifestyle-Documentary.transcript.txt,Culture,"Culture, Lifestyle, Social Issues, Travel, Personal Reflections, Business",0.95,2.4477338790893555,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1509.txt/1509.txt,Technology,"Technology, Business, Engineering",0.9,1.419069766998291,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/posts_the-cheating-cell-an-interview-with-athena-aktipis.md,Science,"Science, Health, Technology, Social Issues, Education, Research",0.95,2.158301830291748,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a12h.md/a12h.md,Culture,"Culture, Literary Expressions, History, Folklore, Social Issues, Mythology",0.95,2.3958098888397217,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/scum-also-rises-hunter-s-thompson_gpt-4o-mini.md/scum-also-rises-hunter-s-thompson_gpt-4o-mini.md,Philosophy,"Philosophy, Social Issues, Culture, Science, Education",0.95,1.8596138954162598,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0138.txt/Stoicism_Buddhism_Epicureanism_Quotes_0138.txt,Philosophy,"Philosophy, Personal Reflections, Culture, Social Issues",0.95,1.956510305404663,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/l131a.md/l131a.md,Culture,"Culture, Literary Expressions, Folklore, History, Social Issues, Education",0.95,2.5439648628234863,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/posts_the-chimpanzee-diaries-artist-nathaniel-gold.md,Art,"Art, Science, Culture, Education, Social Issues, Politics",0.95,1.9515595436096191,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Uj6skZIxPuI.transcript.txt/Uj6skZIxPuI.transcript.txt,Science,"Science, Research, History, Culture, Social Issues, Education",0.95,2.5874695777893066,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0139.txt/Stoicism_Buddhism_Epicureanism_Quotes_0139.txt,Philosophy,"Philosophy, Literary Expressions, Culture, Abstract Expressions",0.85,1.651552677154541,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/l131b.md/l131b.md,Culture,"Culture, Literary Expressions, Folklore, Social Issues, History, Education",0.95,2.224161148071289,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Ukrainian-soldiers-storm-Russian-trench-in-terrifying-video-of-assault-on-Wagner-in-Bakhmut.transcript.txt/Ukrainian-soldiers-storm-Russian-trench-in-terrifying-video-of-assault-on-Wagner-in-Bakhmut.transcript.txt,Social Issues,"Social Issues, Work, Community, Gender",0.75,1.8508386611938477,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/l132.md/l132.md,Culture,"Culture, Literary Expressions, Social Issues, History, Folklore",0.95,1.9159398078918457,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1510.txt/1510.txt,Environment,"Environment, Science, Social Issues",0.9,2.227952480316162,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0140.txt/Stoicism_Buddhism_Epicureanism_Quotes_0140.txt,Education,"Education, Philosophy, Health, Personal Reflections",0.9,1.6361560821533203,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/posts_the-consciousness-of-detachment-and-the-detachment-of-consciousness.md,Philosophy,"Philosophy, Science, Culture, Social Issues, Education, Health",0.95,2.004850149154663,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1511.txt/1511.txt,Philosophy,"Philosophy, Culture, Abstract Expressions",0.9,1.9687871932983398,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a13a.md/a13a.md,Culture,"Culture, Literary Expressions, Folklore, Research, History, Social Issues",0.95,2.9846715927124023,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a13b.md/a13b.md,Culture,"Culture, Science, History",0.9,1.8282737731933594,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Uncertain-Minds-How-the-West-Misunderstands-Buddhism.transcript.txt/Uncertain-Minds-How-the-West-Misunderstands-Buddhism.transcript.txt,Philosophy,"Philosophy, Religion, Culture, History, Social Issues, Education",0.95,2.4199764728546143,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a13a1.md/a13a1.md,Culture,"Culture, Literary Expressions, History, Social Issues, Education, Mythology",0.95,2.5724258422851562,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/sea-captains-dont-like-crew-cuts_gpt-4o-mini.md/sea-captains-dont-like-crew-cuts_gpt-4o-mini.md,Leadership,"Leadership, Culture, Social Issues, Philosophy, Education, Organization",0.95,2.9001567363739014,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Uncover-a-Deeper-Connection-to-Ikigai.transcript.txt/Uncover-a-Deeper-Connection-to-Ikigai.transcript.txt,Culture,"Culture, Personal Reflections, Wellness, Education",0.9,1.8804848194122314,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/sea-grant-man-new-hope-sleep-brings-dreams-home-christopher-columbus-1451-1506_chatgpt-4o.md/sea-grant-man-new-hope-sleep-brings-dreams-home-christopher-columbus-1451-1506_chatgpt-4o.md,Philosophy,"Philosophy, Culture, Social Issues, Education, Literary Expressions, Personal Reflections",0.95,2.693449020385742,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1512.txt/1512.txt,Personal Reflections,"Personal Reflections, Philosophy, Writing",0.75,1.728374719619751,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/l133.md/l133.md,Culture,"Culture, Literary Expressions, Folklore, History, Social Issues, Research",0.95,2.148486852645874,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0141.txt/Stoicism_Buddhism_Epicureanism_Quotes_0141.txt,Philosophy,"Philosophy, Literary Expressions, Abstract Expressions, Culture",0.9,2.0245869159698486,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/seattle-funny-local-newspapers-running-big-headlines-raining-joel-spolsky_gpt-4o-mini.md/seattle-funny-local-newspapers-running-big-headlines-raining-joel-spolsky_gpt-4o-mini.md,Culture,"Culture, Social Issues, Philosophy, Education, Humor",0.95,2.1548993587493896,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a15.md/a15.md,Culture,"Culture, Science, History",0.9,1.527855634689331,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/posts_the-coronavirus-in-evolutionary-perspective.md,Science,"Science, Health, Social Issues, Biology, Education, Culture",0.95,2.676161050796509,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1513.txt/1513.txt,Social Issues,"Social Issues, Philosophy, Culture",0.9,1.6081113815307617,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Uncovering-Inner-Strength-Through-Lifes-Hardships.transcript.txt/Uncovering-Inner-Strength-Through-Lifes-Hardships.transcript.txt,Personal Reflections,"Personal Reflections, Philosophy, Social Issues, Health",0.9,2.200118064880371,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a14.md/a14.md,Culture,"Culture, Folklore, Mythology, Anthropology, Social Issues, History",0.95,2.4442052841186523,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/l134.md/l134.md,Culture,"Culture, Literary Expressions, Folklore, History, Social Issues, Research",0.95,2.3639767169952393,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0142.txt/Stoicism_Buddhism_Epicureanism_Quotes_0142.txt,Philosophy,"Philosophy, Literary Expressions, Culture",0.9,1.8560495376586914,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1514.txt/1514.txt,Social Issues,"Social Issues, Culture, Philosophy",0.9,1.4480865001678467,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/second-best-policy-dishonesty_gpt-4o-mini.md/second-best-policy-dishonesty_gpt-4o-mini.md,Philosophy,"Philosophy, Social Issues, Culture, Ethics, Ecology, Human Behavior",0.95,2.401141881942749,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Uncovering-ibasho-as-an-expat.transcript.txt/Uncovering-ibasho-as-an-expat.transcript.txt,Social Issues,"Social Issues, Culture, Personal Reflections, Education",0.9,1.831317663192749,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/posts_the-crisis-of-capitalism.md,Economy,"Economy, Social Issues, Politics, Environment, Health, Philosophy",0.95,2.4600093364715576,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0143.txt/Stoicism_Buddhism_Epicureanism_Quotes_0143.txt,Philosophy,"Philosophy, Culture, Personal Reflections",0.9,2.1859800815582275,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/second-law-business-meetings-two-possible-ways-spell-persons-name-pick-wrong-one_gpt-4o-mini.md/second-law-business-meetings-two-possible-ways-spell-persons-name-pick-wrong-one_gpt-4o-mini.md,Social Issues,"Social Issues, Community, Ecology, Business",0.9,1.6431121826171875,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1515.txt/1515.txt,Social Issues,"Social Issues, Work, Gender",0.7,1.6664750576019287,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/l14.md/l14.md,Culture,"Culture, Literary Expressions, History, Social Issues, Folklore, Research",0.95,2.9279520511627197,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0144.txt/Stoicism_Buddhism_Epicureanism_Quotes_0144.txt,Philosophy,"Philosophy, Literary Expressions, Culture, Abstract Expressions",0.9,1.83994460105896,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1516.txt/1516.txt,Culture,"Culture, Social Issues, Literary Expressions",0.85,1.5233154296875,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a16.md/a16.md,Culture,"Culture, Literary Expressions, History, Social Issues, Mythology, Research",0.95,2.727429151535034,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0145.txt/Stoicism_Buddhism_Epicureanism_Quotes_0145.txt,Philosophy,"Philosophy, Abstract Expressions, Literary Expressions",0.9,1.632542610168457,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Understanding-Aida-The-gap-between-things.transcript.txt/Understanding-Aida-The-gap-between-things.transcript.txt,Language,"Language, Culture, Philosophy, Personal Reflections",0.95,1.9681305885314941,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/posts_the-cultural-evolution-of-social-pathologies.md,Culture,"Culture, Social Issues, Politics, Science, Business, Health",0.95,2.83577561378479,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/second-preposterous-notion-copulation-inherently-sinful-robert-heinlein-time-enough_gpt-4o-mini.md/second-preposterous-notion-copulation-inherently-sinful-robert-heinlein-time-enough_gpt-4o-mini.md,Culture,"Culture, Social Issues, Philosophy, Health, Education, Science",0.95,2.1043107509613037,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/second-best-thing-space-travel-distances-involved-make-war-difficult-usually_gpt-4o-mini.md/second-best-thing-space-travel-distances-involved-make-war-difficult-usually_gpt-4o-mini.md,Philosophy,"Philosophy, Culture, Social Issues, Science, Politics",0.95,3.5037591457366943,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Undergoing-Significant-Life-Changes.transcript.txt/Undergoing-Significant-Life-Changes.transcript.txt,Personal Reflections,"Personal Reflections, Education, Culture, Social Issues, Environment",0.95,3.2478601932525635,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a17.md/a17.md,Culture,"Culture, Folklore, Literary Expressions, Mythology, Education, Social Issues",0.95,2.8085598945617676,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1517.txt/1517.txt,Philosophy,"Philosophy, Social Issues, Culture",0.9,1.4895226955413818,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/posts_the-darwinian-causes-of-mental-illness.md,Health,"Health, Science, Social Issues, Research, Education, Philosophy",0.95,2.876046895980835,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a18.md/a18.md,Culture,"Culture, Folklore, Literary Expressions, Mythology, History, Social Issues",0.95,2.6471104621887207,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/posts_the-darwinian-struggle-for-existence-is-really-about-balance.md,Science,"Science, Philosophy, Culture, Education, Research, Social Issues",0.95,2.276378870010376,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/posts_the-coronavirus-pandemic-evolutionary-sociology-and-long-term-economic-growth-in-the-united-states.md,Economy,"Economy, Biology, Health, Social Issues",0.9,5.5401318073272705,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Understanding-Biopsychosocial-The-Intersection-of-Mind-Body-and-Society.transcript.txt/Understanding-Biopsychosocial-The-Intersection-of-Mind-Body-and-Society.transcript.txt,Health,"Health, Ecology, Social Issues, Research",0.95,2.220754384994507,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0146.txt/Stoicism_Buddhism_Epicureanism_Quotes_0146.txt,Philosophy,"Philosophy, Culture, Literary Expressions, Social Issues",0.95,2.147261142730713,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/l15a.md/l15a.md,Culture,"Culture, Literary Expressions, Social Issues, History, Folklore, Mythology",0.95,4.38257360458374,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0147.txt/Stoicism_Buddhism_Epicureanism_Quotes_0147.txt,Philosophy,"Philosophy, Culture, Personal Reflections",0.9,1.4963254928588867,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Understanding-Japans-Service-Excellence.transcript.txt/Understanding-Japans-Service-Excellence.transcript.txt,Business,"Business, Culture, Technology, Customer Experience",0.9,1.8586061000823975,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/secrecy-beginning-tyranny-robert-heinlein-time-enough-love_gpt-4o-mini.md/secrecy-beginning-tyranny-robert-heinlein-time-enough-love_gpt-4o-mini.md,Philosophy,"Philosophy, Social Issues, Politics, Culture, Education, Science",0.95,2.4962615966796875,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1518.txt/1518.txt,Literary Expressions,"Literary Expressions, Writing, Gender",0.8,1.803926706314087,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/posts_the-dissent-of-man-a-creative-unbound-project-by-julian-derry.md,Science,"Science, Philosophy, Culture, Education, Social Issues, Research",0.95,2.4041788578033447,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Understanding-Jissen-Kobudo-Classical-Martial-Arts-for-Real-Combat.transcript.txt/Understanding-Jissen-Kobudo-Classical-Martial-Arts-for-Real-Combat.transcript.txt,Art,"Art, Culture, Education, Health",0.95,1.6511988639831543,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a19b.md/a19b.md,Culture,"Culture, Literary Expressions, Science",0.9,1.3435134887695312,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/secret-happiness-total-disregard-everybody_gpt-4o-mini.md/secret-happiness-total-disregard-everybody_gpt-4o-mini.md,Social Issues,"Social Issues, Philosophy, Health, Education",0.95,1.775855302810669,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/l15a1.md/l15a1.md,Culture,"Culture, Literary Expressions, History, Mythology, Social Issues",0.9,4.987974405288696,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1519.txt/1519.txt,Personal Reflections,"Personal Reflections, Family, Social Issues",0.8,1.6719880104064941,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a19a.md/a19a.md,Culture,"Culture, Literary Expressions, Folklore, Social Issues, History, Education",0.95,2.624363422393799,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Understanding-Kigo-The-Seasonal-Essence-of-Haiku.transcript.txt/Understanding-Kigo-The-Seasonal-Essence-of-Haiku.transcript.txt,Culture,"Culture, Literary Expressions, Education, Art",0.95,1.4600965976715088,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0148.txt/Stoicism_Buddhism_Epicureanism_Quotes_0148.txt,Philosophy,"Philosophy, Literary Expressions, Culture, Abstract Expressions",0.9,1.7953109741210938,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/posts_the-ends-of-war-human-evolution-and-the-origins-of-inter-group-violence.md,Politics,"Politics, Social Issues, History, Culture, Science, Research",0.9,2.4718801975250244,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1520.txt/1520.txt,Health,"Health, Education, Personal Reflections",0.9,1.4160778522491455,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/posts_the-epidemic-and-the-epistemic-an-exercise-in-evolutionary-sociology.md,Science,"Science, Social Issues, Health, Education, Philosophy, Research",0.95,1.7130975723266602,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a19.md/a19.md,Culture,"Culture, Literary Expressions, Folklore, History, Social Issues",0.95,3.966841459274292,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/l15b1.md/l15b1.md,Culture,"Culture, Literary Expressions, History, Social Issues, Mythology",0.95,4.004087686538696,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/l15c1.md/l15c1.md,Culture,"Culture, Literary Expressions, Folklore, Social Issues, History",0.95,2.5678770542144775,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a19c.md/a19c.md,Culture,"Culture, Literary Expressions, History, Mythology, Science, Education",0.95,2.0003116130828857,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/l15b.md/l15b.md,Culture,"Culture, Literary Expressions, Folklore, Social Issues, History",0.9,5.484363794326782,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/secrecy-beginning-tyranny_gpt-4o-mini.md/secrecy-beginning-tyranny_gpt-4o-mini.md,Politics,"Politics, Philosophy, Social Issues, Culture, Education",0.95,4.047410488128662,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0149.txt/Stoicism_Buddhism_Epicureanism_Quotes_0149.txt,Philosophy,"Philosophy, Culture, Literary Expressions, Social Issues",0.9,2.3401594161987305,
